sub	sup	status	for	against
compatible-software	measure	single	sumo	
compatible-software	routine	single	sumo	
compatible-software	signified	single	sumo	
compatible-software	software	accepted	claude wordnet	
compatible-software.communication	software	single	claude	
compiled-language	programming-language	accepted	claude-ruling wikidata	
compiler	code	accepted	sumo wordnet	
compiler	computer-program	accepted	sumo wordnet	
compiler	information	accepted	opencyc wordnet yago	
compiler	measure	single	sumo	
compiler	product	single	yago	
compiler	programming-tool	accepted	claude-ruling	
compiler	routine	single	sumo	
compiler	signified	single	sumo	
compiler	software	accepted	wikidata wordnet	
compiler	software-object	single	opencyc	
compiler	utility-program	single	opencyc	
complex-instruction-set-computer	computer-architecture	accepted	claude-ruling	
complex-instruction-set-computing	attribute	accepted	sumo wordnet	
complex-instruction-set-computing	computer-architecture	accepted	claude wordnet	
complex-instruction-set-computing	constitution	single	wordnet	
complex-instruction-set-computing	property	single	sumo	
compression-algorithm	data-compression	accepted	claude-ruling	
compromise	authorization	single	opencyc	
computability	property	accepted	claude-ruling	
computation	accomplishment	single	sumo	
computation	act	accepted	sumo wordnet	
computation	activity	accepted	sumo wordnet	
computation	event	accepted	sumo wordnet	
computation	information	single	sumo	
computation	phenomenon	single	sumo	
computation	procedure	accepted	sumo wordnet	
computation	universe	single	sumo	
computation	volition	single	sumo	
computational-complexity-theory	computer-science	accepted	claude-ruling	
computational-ontology	cognition	dissented	wordnet	
computational-ontology	database	single	wikidata	
computational-ontology	knowledge-base	accepted	claude wikidata	
computational-ontology	knowledge-organization-system	accepted	claude-ruling	
computational-ontology	signified	single	sumo	
computational-side-effect	event	accepted	claude-ruling	
computer-address	code	accepted	claude wordnet	
computer-address	indication	single	sumo	
computer-address	information	accepted	sumo wordnet	
computer-address	phenomenon	single	sumo	
computer-address	physical-object	single	sumo	
computer-address	universe	single	sumo	
computer-aided-design	code	accepted	sumo wordnet	
computer-aided-design	computer-program	single	sumo	
computer-aided-design	information	single	wordnet	
computer-aided-design	measure	single	sumo	
computer-aided-design	routine	single	sumo	
computer-aided-design	signified	single	sumo	
computer-aided-design	software	accepted	claude wordnet	
computer-architecture	attribute	accepted	sumo wordnet	
computer-architecture	constitution	accepted	claude wordnet	
computer-architecture	property	single	sumo	
computer-bus	artifact	single	opencyc	
computer-bus	device	single	opencyc	
computer-bus	hardware	accepted	claude-ruling	
computer-bus	product	single	opencyc	
computer-cache	artifact	accepted	sumo wordnet	
computer-cache	computer-memory	accepted	claude-ruling	
computer-cache	data-buffer	accepted	claude wordnet	
computer-cache	device	accepted	sumo wordnet	
computer-cache	hardware	accepted	claude wikidata	
computer-cache	phenomenon	single	sumo	
computer-cache	physical-object	single	wordnet	
computer-cache	universe	single	sumo	
computer-circuit	artifact	single	wordnet	
computer-circuit	device	accepted	claude wordnet	
computer-circuit	physical-object	single	wordnet	
computer-cluster	artifact	single	opencyc	
computer-cluster	computer-system	accepted	claude-ruling	
computer-cluster	device	single	opencyc	
computer-cluster	group	accepted	claude wikidata	
computer-cluster	product	single	opencyc	
computer-error	event	accepted	sumo wordnet	
computer-error	phenomenon	single	sumo	
computer-file	data-file	accepted	claude wordnet	
computer-file	dataset	single	yago	
computer-file	indication	single	wordnet	
computer-file	information	accepted	wordnet yago	
computer-file	product	single	yago	
computer-font	data-file	accepted	claude-ruling	
computer-hardware	hardware	accepted	claude-ruling	
computer-icon	information	accepted	sumo wordnet	
computer-icon	phenomenon	single	sumo	
computer-icon	signal	single	wordnet	
computer-icon	symbol	accepted	claude wordnet	
computer-icon	universe	single	sumo	
computer-instruction	accomplishment	single	sumo	
computer-instruction	act	single	sumo	
computer-instruction	activity	single	sumo	
computer-instruction	code	accepted	claude wordnet	
computer-instruction	communication	single	sumo	
computer-instruction	event	single	sumo	
computer-instruction	information	accepted	sumo wordnet	
computer-instruction	phenomenon	single	sumo	
computer-instruction	procedure	single	sumo	
computer-instruction	universe	single	sumo	
computer-instruction	volition	single	sumo	
computer-keyboard	artifact	accepted	opencyc wordnet	
computer-keyboard	data-input-device	accepted	claude wordnet	
computer-keyboard	device	accepted	opencyc wordnet	
computer-keyboard	equipment	single	wordnet	
computer-keyboard	peripheral	single	wordnet	
computer-keyboard	physical-object	single	wordnet	
computer-keyboard	product	single	opencyc	
computer-language	information	accepted	opencyc sumo wordnet	
computer-language	language	accepted	opencyc sumo wordnet	
computer-language	line-of-text	single	sumo	
computer-language	phenomenon	single	sumo	
computer-language	programming-language	disputed	wordnet	opencyc yago
computer-language	universe	single	sumo	
computer-mouse	data-input-device	accepted	claude-ruling wikidata	
computer-mouse	peripheral	single	wikidata	
computer-mouse	user-interface	single	wikidata	
computer-network	artifact	accepted	opencyc wordnet	
computer-network	device	single	opencyc	
computer-network	physical-object	single	wordnet	
computer-network	structure	single	opencyc	
computer-network	system	single	opencyc	
computer-operation	accomplishment	single	sumo	
computer-operation	act	single	sumo	
computer-operation	activity	single	sumo	
computer-operation	data-operation	accepted	claude-ruling wordnet	
computer-operation	data-processing	single	wordnet	
computer-operation	event	single	sumo	
computer-operation	phenomenon	single	sumo	
computer-operation	procedure	single	sumo	
computer-operation	process	single	wordnet	
computer-operation	volition	single	sumo	
computer-port	hardware	accepted	claude wikidata	
computer-port	hardware-interface	accepted	claude-ruling	
computer-process	process	accepted	claude-ruling	
computer-programming	action	single	opencyc	
computer-programming	activity	accepted	claude-ruling	
computer-programming	event	single	opencyc	
computer-programming	situation	single	opencyc	
computer-programming	skill	accepted	claude-ruling wikidata	
computer-security	information-security	accepted	claude-ruling	
computer-security-system	artifact	accepted	sumo wordnet	
computer-security-system	device	single	sumo	
computer-security-system	phenomenon	single	sumo	
computer-security-system	physical-object	single	wordnet	
computer-security-system	universe	single	sumo	
computer-server	artifact	single	wordnet	
computer-server	computer	accepted	claude-ruling wordnet	
computer-server	device	single	wordnet	
computer-server	machine	single	wordnet	
computer-server	physical-object	single	wordnet	
computer-server	server-software	accepted	claude-ruling	
computer-simulation	cognition	single	wordnet	
computer-simulation	concept	single	wordnet	
computer-simulation	event	single	opencyc	
computer-simulation	hypothesis	single	wordnet	
computer-simulation	idea	single	wordnet	
computer-simulation	method	accepted	claude wordnet	
computer-simulation	signified	single	sumo	
computer-simulation	situation	single	opencyc	
computer-simulation	theoretical-account	single	wordnet	
computer-virus	malware	accepted	claude wikidata wordnet	
computer-virus	software-object	single	opencyc	
computer-worm	malware	accepted	claude wikidata wordnet	
concession	authorization	single	opencyc	
concordance	book-index	single	claude	
concurrency	property	accepted	claude-ruling	
concurrent-operation	accomplishment	single	sumo	
concurrent-operation	act	single	sumo	
concurrent-operation	activity	single	sumo	
concurrent-operation	computer-operation	accepted	claude-ruling	
concurrent-operation	data-operation	accepted	claude wordnet	
concurrent-operation	data-processing	single	wordnet	
concurrent-operation	event	single	sumo	
concurrent-operation	phenomenon	single	sumo	
concurrent-operation	procedure	single	sumo	
concurrent-operation	process	single	wordnet	
concurrent-operation	volition	single	sumo	
concurrent-programming	computer-programming	accepted	claude wikidata	
concurrent-programming	programming-paradigm	accepted	claude-ruling	
concurrent-programming	skill	single	wikidata	
conditional-statement	control-flow	single	wikidata	
conditional-statement	program-statement	accepted	claude-ruling wikidata	
conditional-statement	statement	single	wikidata	
configuration-file	computer-file	accepted	claude-ruling wikidata	
configuration-file	data-file	accepted	claude wikidata	
configuration-file	dataset	single	yago	
configuration-file	information	accepted	opencyc yago	
configuration-file	product	single	yago	
conflict-free-replicated-data-type	data-structure	accepted	claude-ruling wikidata	
construction	mathematical-process	single	claude	
container-orchestration	data-processing	accepted	claude-ruling	
content-addressable-storage	data-storage	accepted	claude-ruling	
content-delivery-network	distributed-system	accepted	claude-ruling	
contents	list	single	claude	
context-free-grammar	formal-grammar	accepted	claude-ruling opencyc wikidata	
context-free-grammar	information	single	opencyc	
contingency-procedure	code	single	wordnet	
contingency-procedure	information	single	wordnet	
contingency-procedure	measure	single	sumo	
contingency-procedure	routine	single	sumo	
contingency-procedure	signified	single	sumo	
contingency-procedure	software	single	wordnet	
contingency-procedure	subroutine	accepted	claude wordnet	
continuous-delivery	devops	accepted	claude wikidata	
continuous-delivery	software-development-practice	accepted	claude-ruling	
continuous-deployment	continuous-delivery	accepted	claude-ruling	
continuous-integration	software-development-practice	accepted	claude-ruling	
control-flow	concept	accepted	claude-ruling	
control-operation	accomplishment	single	sumo	
control-operation	act	single	sumo	
control-operation	activity	single	sumo	
control-operation	computer-operation	accepted	claude-ruling	
control-operation	data-operation	accepted	claude wordnet	
control-operation	data-processing	single	wordnet	
control-operation	event	single	sumo	
control-operation	phenomenon	single	sumo	
control-operation	procedure	single	sumo	
control-operation	process	single	wordnet	
control-operation	volition	single	sumo	
controlled-thesaurus	controlled-vocabulary	accepted	claude-ruling wikidata	
controlled-vocabulary	dataset	single	yago	
controlled-vocabulary	information	single	yago	
controlled-vocabulary	knowledge-organization-system	accepted	claude-ruling	
controlled-vocabulary	product	single	yago	
copy-on-write	data-processing-technique	accepted	claude-ruling	
copyleft	license	accepted	claude-ruling	
core-dump	computer-file	accepted	claude wikidata	
core-dump	data-file	accepted	claude wikidata	
core-dump	information	single	wordnet	
core-dump	memory-dump	accepted	claude wordnet	
core-dump	text	single	wordnet	
coroutine	subroutine	accepted	claude-ruling	
corrigenda	list	single	claude	
cover	recording	single	claude	
cpu-cache	computer-cache	accepted	claude-ruling wikidata	
cpu-cache	hardware	single	wikidata	
creative-commons-license	information	single	yago	
creative-commons-license	license	accepted	claude-ruling	
creative-commons-license	product	single	yago	
credits	list	single	claude	
