sub	sup	status	for	against
cirrostratus	weather	single	wikidata	
cirrus	cloud	accepted	claude-ruling sumo wikidata wordnet	
cirrus	material	single	sumo	
cirrus	natural-event	single	wordnet	
cirrus	phenomenon	accepted	sumo wordnet	
cirrus	process	single	wordnet	
cirrus	substance	single	sumo	
cirrus	universe	single	sumo	
cirrus	weather	single	wikidata	
city	geographical-area	accepted	sumo wordnet	
city-ward	geographical-area	single	sumo	
clast	fragment	single	wordnet	
clast	material	single	sumo	
clast	phenomenon	single	sumo	
clast	rock	accepted	claude-ruling sumo	
clast	substance	single	sumo	
clast	universe	single	sumo	
clastic-rock	material	single	sumo	
clastic-rock	mineral	single	sumo	
clastic-rock	natural-object	single	wordnet	
clastic-rock	phenomenon	single	sumo	
clastic-rock	physical-object	single	wordnet	
clastic-rock	rock	accepted	claude wordnet	
clastic-rock	substance	single	sumo	
clastic-rock	universe	single	sumo	
clear-air-turbulence	bad-weather	single	wordnet	
clear-air-turbulence	event	single	sumo	
clear-air-turbulence	natural-event	single	wordnet	
clear-air-turbulence	phenomenon	accepted	sumo wordnet	
clear-air-turbulence	process	single	wordnet	
clear-air-turbulence	turbulence	accepted	claude wordnet	
clear-air-turbulence	weather	single	wordnet	
cliff	escarpment	dissented	wikidata	
cliff	geographical-feature	single	wikidata	
cliff	geological-formation	accepted	claude wordnet	
cliff	natural-elevation	single	opencyc	
climate	atmospheric-science	single	wikidata	
climate	climatology	dissented	wikidata	
climate	oceanography	single	wikidata	
climate	physical-geography	single	wikidata	
climate-classification	classification-scheme	accepted	claude-ruling	
climate-classification	concept	accepted	claude-ruling	
climatic-zone	geographical-area	accepted	claude wordnet	
climatic-zone	physical-object	single	wordnet	
climatic-zone	place	single	wordnet	
climatic-zone	region	single	wordnet	
climatology	atmospheric-science	accepted	claude wikidata	
climatology	cognition	single	wordnet	
climatology	earth-science	single	wordnet	
climatology	field-of-study	accepted	sumo wordnet	
climatology	geography	single	wikidata	
climatology	meteorology	accepted	wikidata wordnet	
climatology	natural-science	single	wordnet	
climatology	oceanography	dissented	wikidata	
climatology	physical-geography	accepted	claude wikidata	
climatology	research	single	wikidata	
climatology	science	accepted	wikidata wordnet	
climatology	signified	single	sumo	
cloud-bank	cloud	accepted	sumo wordnet	
cloud-bank	material	single	sumo	
cloud-bank	natural-event	single	wordnet	
cloud-bank	phenomenon	accepted	sumo wordnet	
cloud-bank	process	single	wordnet	
cloud-bank	substance	single	sumo	
cloud-bank	universe	single	sumo	
cloud-ceiling	altitude	accepted	claude wordnet	
cloud-ceiling	distance	single	wordnet	
cloud-ceiling	placement	single	wordnet	
cloud-ceiling	quantity	single	sumo	
cloudiness	bad-weather	accepted	claude wordnet	
cloudiness	natural-event	single	wordnet	
cloudiness	phenomenon	single	wordnet	
cloudiness	process	single	wordnet	
cloudiness	ratio	dissented	wikidata	
cloudiness	weather	single	wordnet	
clunch	material	accepted	sumo wordnet	
clunch	part	single	wordnet	
clunch	phenomenon	single	sumo	
clunch	soil	accepted	claude wordnet	
clunch	substance	accepted	sumo wordnet	
clunch	universe	single	sumo	
coal-seam	layer	single	wordnet	
coal-seam	mineral-seam	accepted	claude wordnet	
coal-seam	phenomenon	single	sumo	
coal-seam	physical-object	single	wordnet	
coal-seam	place	single	wordnet	
coal-seam	universe	single	sumo	
coast	geographical-feature	accepted	claude-ruling	
coast	land	accepted	claude-ruling	
coast	shore	accepted	claude wikidata	
coastal-piloting	navigation	accepted	claude-ruling wikidata	
coastal-piloting	skill	single	wikidata	
coastal-plain	coast	dissented	wikidata	
coastal-plain	geographical-feature	single	wikidata	
coastal-plain	land	accepted	claude wordnet	
coastal-plain	landform	accepted	wikidata yago	
coastal-plain	physical-object	single	wordnet	
coastal-plain	place	single	yago	
coastal-plain	plain	accepted	claude wikidata	
coastal-plain	seashore	dissented	wikidata	
coastal-plain	shore	single	wikidata	
coastline	environment	single	opencyc	
coastline	geographical-area	single	sumo	
coastline	land	single	sumo	
coastline	lineation	single	wordnet	
coastline	phenomenon	single	sumo	
coastline	physical-object	single	wordnet	
coastline	place	accepted	sumo wordnet	
coastline	universe	single	sumo	
coastline	yard	single	sumo	
cold-front	event	single	opencyc	
cold-front	natural-event	single	wordnet	
cold-front	phenomenon	single	wordnet	
cold-front	process	single	wordnet	
cold-front	situation	single	opencyc	
cold-front	weather	single	opencyc	
cold-front	weather-front	accepted	claude wikidata wordnet	
cold-wave	event	single	sumo	
cold-wave	natural-event	single	wordnet	
cold-wave	phenomenon	accepted	sumo wordnet	
cold-wave	process	single	wordnet	
cold-wave	weather	accepted	claude claude-ruling wordnet	
cold-weather	natural-event	single	wordnet	
cold-weather	phenomenon	single	wordnet	
cold-weather	process	single	wordnet	
cold-weather	quantity	single	sumo	
cold-weather	weather	accepted	claude wordnet	
collector	crater	single	claude	
colony	geographical-area	accepted	sumo wordnet	
compass	artifact	accepted	opencyc sumo wikidata wordnet	
compass	device	accepted	opencyc sumo wordnet	
compass	equipment	single	wikidata	
compass	gyrocompass	disputed	wikidata	opencyc sumo wordnet
compass	indication	single	sumo	
compass	information	single	sumo	
compass	instrument	accepted	claude wordnet	
compass	phenomenon	single	sumo	
compass	physical-object	accepted	sumo wikidata wordnet	
compass	tool	single	wikidata	
compass	universe	single	sumo	
compass-card	artifact	accepted	sumo wordnet	
compass-card	compass	single	wordnet	
compass-card	device	accepted	sumo wordnet	
compass-card	instrument	single	wordnet	
compass-card	magnetic-compass	accepted	claude wordnet	
compass-card	phenomenon	single	sumo	
compass-card	physical-object	single	wordnet	
compass-card	universe	single	sumo	
compass-point	attribute	single	sumo	
compass-point	concept	accepted	claude-ruling	
compass-point	direction	accepted	claude-ruling	
compass-point	property	single	sumo	
compass-rose	symbol	accepted	claude-ruling	
condensation	event	single	sumo	
condensation	natural-event	accepted	claude wordnet	
condensation	phenomenon	accepted	sumo wordnet	
condensation	process	single	wordnet	
conformal-projection	artifact	dissented	wordnet	
conformal-projection	function	accepted	opencyc wikidata	
conformal-projection	information	single	sumo	
conformal-projection	map-projection	accepted	claude-ruling wikidata	
conformal-projection	phenomenon	single	sumo	
conformal-projection	physical-object	single	wordnet	
conformal-projection	universe	single	sumo	
conic-projection	artifact	dissented	wordnet	
conic-projection	function	accepted	opencyc wikidata	
conic-projection	information	single	sumo	
conic-projection	map-projection	accepted	claude-ruling opencyc wikidata	
conic-projection	phenomenon	single	sumo	
conic-projection	physical-object	single	wordnet	
conic-projection	universe	single	sumo	
constellation	geographical-feature	dissented	wikidata	
constituent-state	geographical-area	single	sumo	
continent	geographical-area	single	sumo	
continent	geographical-feature	accepted	claude wikidata	
continent	landmass	accepted	claude wordnet	
continental-climate	atmospheric-science	single	wikidata	
continental-climate	climate	accepted	claude-ruling wikidata	
continental-climate	climatology	single	wikidata	
continental-climate	geography	single	wikidata	
continental-climate	meteorology	single	wikidata	
continental-climate	oceanography	single	wikidata	
continental-climate	physical-geography	single	wikidata	
continental-climate	research	single	wikidata	
continental-climate	science	single	wikidata	
continental-drift	event	single	sumo	
continental-drift	geological-phenomenon	accepted	claude wordnet	
continental-drift	geological-process	accepted	claude-ruling	
continental-drift	natural-event	single	wordnet	
continental-drift	phenomenon	accepted	sumo wordnet	
continental-drift	process	single	wordnet	
continental-glacier	geological-formation	single	wordnet	
continental-glacier	glacier	accepted	claude wordnet	
continental-glacier	ice-mass	single	wordnet	
continental-glacier	physical-object	single	wordnet	
continental-shelf	geographical-feature	single	wikidata	
continental-shelf	geological-formation	single	wordnet	
continental-shelf	landform	accepted	claude wikidata	
continental-shelf	natural-depression	single	wordnet	
continental-shelf	ocean-floor	accepted	claude-ruling wordnet	
continental-shelf	physical-object	single	wordnet	
continental-shelf	waterbody-bed	single	wordnet	
continental-slope	body-of-water	single	sumo	
continental-slope	geographical-area	single	sumo	
continental-slope	geographical-feature	single	wikidata	
continental-slope	geological-formation	single	wordnet	
continental-slope	landform	accepted	claude wikidata	
continental-slope	natural-depression	single	wordnet	
continental-slope	ocean-floor	accepted	claude wordnet	
continental-slope	phenomenon	single	sumo	
continental-slope	physical-object	single	wordnet	
continental-slope	place	single	sumo	
continental-slope	universe	single	sumo	
continental-slope	waterbody-bed	single	wordnet	
contour-line	information	single	yago	
contour-line	isoline	accepted	claude-ruling wikidata	
contour-line	line	single	opencyc	
contour-line	product	single	yago	
contour-map	artifact	single	wordnet	
contour-map	information	single	sumo	
contour-map	map	accepted	claude wordnet	
contour-map	phenomenon	single	sumo	
contour-map	physical-object	single	wordnet	
contour-map	universe	single	sumo	
contrail	cirrus	dissented	wikidata	
contrail	cloud	accepted	claude-ruling sumo wikidata wordnet	
contrail	curve	dissented	wikidata	
contrail	material	single	sumo	
contrail	natural-event	single	wordnet	
contrail	phenomenon	accepted	sumo wordnet	
contrail	process	single	wordnet	
contrail	substance	single	sumo	
contrail	universe	single	sumo	
contrail	weather	single	wikidata	
convection	event	single	sumo	
convection	phenomenon	single	sumo	
convection	process	accepted	claude wordnet	
convergent-boundary	plate-boundary	accepted	claude-ruling wikidata	
coordinate-system	concept	accepted	claude-ruling	
coordinate-system	system	single	opencyc	
coordinated-universal-time	time-period	single	opencyc	
coordinated-universal-time	time-standard	accepted	claude-ruling	
coral-reef	geographical-feature	single	wikidata	
coral-reef	geological-formation	single	wordnet	
coral-reef	island	single	wikidata	
coral-reef	landform	accepted	wikidata yago	
coral-reef	natural-elevation	single	wordnet	
coral-reef	natural-ridge	single	wordnet	
coral-reef	physical-object	single	wordnet	
coral-reef	place	single	yago	
coral-reef	reef	accepted	opencyc wikidata wordnet	
coral-reef	shoal	single	wikidata	
core	geographical-area	single	sumo	
coriolis-force	concept	accepted	claude-ruling	
coriolis-force	force	accepted	claude-ruling	
country	geographical-area	single	sumo	
countryside	geographical-area	single	wordnet	
cove	cave	single	claude	
crag	cliff	accepted	claude wordnet	
crag	geographical-area	single	sumo	
crag	geographical-feature	single	wikidata	
crag	geological-formation	single	wordnet	
crag	land	single	sumo	
crag	landform	accepted	claude wikidata	
crag	phenomenon	single	sumo	
crag	physical-object	single	wordnet	
crag	place	single	sumo	
crag	universe	single	sumo	
crag	yard	single	sumo	
crater	cavity	single	opencyc	
crater	depression	single	opencyc	
crater	geological-formation	single	wordnet	
crater	natural-depression	accepted	claude wordnet	
crater	phenomenon	single	sumo	
crater	physical-object	single	wordnet	
crater	place	single	sumo	
crater	slope	single	opencyc	
crater	universe	single	sumo	
cretaceous	geological-period	accepted	claude-ruling	
crosswind	motion	single	wikidata	
crosswind	natural-event	single	wordnet	
crosswind	phenomenon	single	wordnet	
crosswind	process	single	wordnet	
crosswind	weather	single	wordnet	
crosswind	wind	accepted	wikidata wordnet	
crustal-movement	event	accepted	sumo wordnet	
crustal-movement	phenomenon	single	sumo	
crystallite	crystal	single	claude	
crystallite	rock	single	claude	
cumulonimbus	cloud	accepted	claude-ruling sumo wikidata wordnet	
cumulonimbus	material	single	sumo	
cumulonimbus	natural-event	single	wordnet	
cumulonimbus	phenomenon	accepted	sumo wordnet	
cumulonimbus	process	single	wordnet	
cumulonimbus	substance	single	sumo	
cumulonimbus	universe	single	sumo	
cumulonimbus	weather	single	wikidata	
cumulus	cloud	accepted	claude-ruling sumo wikidata wordnet	
cumulus	material	single	sumo	
cumulus	natural-event	single	wordnet	
cumulus	phenomenon	accepted	sumo wordnet	
cumulus	process	single	wordnet	
cumulus	substance	single	sumo	
cumulus	universe	single	sumo	
cumulus	weather	single	wikidata	
cyclone	atmospheric-state	accepted	claude wordnet	
cyclone	event	single	sumo	
cyclone	low	accepted	claude claude-ruling wikidata	
cyclone	motion	single	wikidata	
cyclone	natural-event	accepted	claude-ruling wordnet	
cyclone	phenomenon	accepted	sumo wordnet	
cyclone	process	single	wordnet	
cyclone	storm	dissented	wikidata	
cyclone	weather	single	wordnet	
cyclone	wind	single	wikidata	
cyclonic-storm	low	single	claude	
cyclonic-storm	natural-event	single	wordnet	
cyclonic-storm	phenomenon	single	wordnet	
cyclonic-storm	process	single	wordnet	
cyclonic-storm	storm	single	wordnet	
cyclonic-storm	windstorm	accepted	claude wordnet	
cylindrical-projection	function	accepted	opencyc wikidata	
cylindrical-projection	map-projection	accepted	claude-ruling opencyc wikidata	
dairy	geographic-point	single	wordnet	
dale	geographical-feature	single	wikidata	
dale	geological-formation	single	wordnet	
dale	landform	single	wikidata	
dale	natural-depression	accepted	wikidata wordnet	
dale	physical-object	single	wordnet	
dale	valley	accepted	wikidata wordnet	
daylight-saving-time	practice	accepted	claude-ruling	
daylight-saving-time	time-standard	accepted	claude wikidata	
dead-reckoning	accomplishment	single	sumo	
dead-reckoning	act	accepted	sumo wordnet	
dead-reckoning	activity	accepted	sumo wordnet	
dead-reckoning	event	accepted	sumo wordnet	
dead-reckoning	leader	single	sumo	
dead-reckoning	navigation	accepted	claude-ruling wikidata	
dead-reckoning	phenomenon	single	sumo	
dead-reckoning	procedure	single	sumo	
