sub	sup	status	for	against
connected-component	mathematical-graph	single	wikidata	
connected-component	mathematical-set	single	wikidata	
connected-component	mathematical-structure	single	wikidata	
connected-component	subgraph	accepted	claude wikidata	
connected-component	subset	single	wikidata	
connected-component	undirected-graph	single	wikidata	
connected-graph	graph	single	wikidata	
connected-graph	hypergraph	single	wikidata	
connected-graph	mathematical-graph	single	wikidata	
connected-graph	mathematical-structure	single	wikidata	
connected-graph	undirected-graph	accepted	claude wikidata	
connectedness	logical-relation	single	sumo	
conscience	logical-relation	single	sumo	
consciousness	logical-relation	single	sumo	
consideration	logical-relation	single	sumo	
conspiracy	logical-relation	single	sumo	
constitution	logical-relation	single	sumo	
constraint	logical-relation	single	sumo	
content-addressing	concept	accepted	claude-ruling	
context	logical-relation	single	sumo	
contract	logical-relation	single	sumo	
contradiction	logical-relation	single	sumo	
conventionality	logical-relation	single	sumo	
convex-polygon	attribute	accepted	sumo wordnet	
convex-polygon	curve	single	sumo	
convex-polygon	logical-relation	single	sumo	
convex-polygon	polygon	accepted	sumo wordnet	
convex-polygon	property	single	sumo	
convex-polygon	shape	accepted	sumo wordnet	
conviction	logical-relation	single	sumo	
coordinate-origin	geometric-intersection	accepted	claude wordnet	
coordinate-origin	logical-relation	single	sumo	
coordinate-origin	mathematical-set	single	wordnet	
coordinate-origin	signified	single	sumo	
copy	algebraic-structure	single	wikidata	
copy	mathematical-set	single	wikidata	
copy	mathematical-structure	single	wikidata	
corollary	accomplishment	single	sumo	
corollary	act	single	sumo	
corollary	activity	single	sumo	
corollary	cognition	single	wordnet	
corollary	event	single	sumo	
corollary	information	single	sumo	
corollary	phenomenon	single	sumo	
corollary	procedure	single	sumo	
corollary	thinking	accepted	sumo wordnet	
corollary	universe	single	sumo	
corollary	volition	single	sumo	
correction	logical-relation	single	sumo	
correlation	logical-relation	single	sumo	
correlation-coefficient	cognition	single	wordnet	
correlation-coefficient	logical-relation	single	sumo	
correlation-coefficient	number	single	sumo	
correlation-coefficient	parametric-statistic	accepted	claude wordnet	
correlation-coefficient	quantity	single	sumo	
correlation-coefficient	statistic	single	wordnet	
correlational-analysis	cognition	single	wordnet	
correlational-analysis	logical-relation	single	sumo	
correlational-analysis	measure	single	sumo	
correlational-analysis	method	single	wordnet	
correlational-analysis	multivariate-analysis	accepted	claude wordnet	
correlational-analysis	routine	single	sumo	
correlational-analysis	signified	single	sumo	
correlational-analysis	statistical-method	single	wordnet	
cosecant	function	single	wordnet	
cosecant	mathematical-relation	single	wordnet	
cosecant	trigonometric-function	accepted	claude wordnet	
cosine	function	single	wordnet	
cosine	mathematical-relation	single	wordnet	
cosine	trigonometric-function	accepted	claude wordnet	
cotangent	function	single	wordnet	
cotangent	mathematical-relation	single	wordnet	
cotangent	trigonometric-function	accepted	claude wordnet	
countable-set	algebraic-structure	single	wikidata	
countable-set	mathematical-set	accepted	claude wikidata	
countable-set	mathematical-structure	single	wikidata	
counterspy	logical-relation	single	sumo	
courage	logical-relation	single	sumo	
courage	range-of-a-function	single	sumo	
course-credit	logical-relation	single	sumo	
course-of-study	logical-relation	single	sumo	
courtesy	logical-relation	single	sumo	
cousin	logical-relation	single	sumo	
couturier	logical-relation	single	sumo	
covariance	cognition	single	wordnet	
covariance	logical-relation	single	sumo	
covariance	statistic	accepted	claude-ruling wordnet	
covariance	statistical-moment	single	wordnet	
covariance	variance	dissented	wordnet	
covariation	amateur	single	sumo	
covariation	ambiance	single	sumo	
covariation	attribute	single	sumo	
covariation	circumstance	single	sumo	
covariation	civilisation	single	sumo	
covariation	crowd	single	sumo	
covariation	custom	single	sumo	
covariation	danger	single	sumo	
covariation	expert	single	sumo	
covariation	freedom	single	sumo	
covariation	hero	single	sumo	
covariation	lap	single	sumo	
covariation	literary-works	single	sumo	
covariation	logical-relation	single	sumo	
covariation	normal	single	sumo	
covariation	point-of-view	single	sumo	
covariation	practice	single	sumo	
covariation	process	dissented	wordnet	
covariation	property	single	sumo	
covariation	society	single	sumo	
covariation	statistical-correlation	accepted	claude-ruling	
covariation	status	single	sumo	
covariation	tension	single	sumo	
covariation	way	single	sumo	
covering-relation	binary-relation	accepted	claude-ruling	
crack-up	logical-relation	single	sumo	
craft	logical-relation	single	sumo	
craftsman	logical-relation	single	sumo	
craftsmanship	logical-relation	single	sumo	
credibility	logical-relation	single	sumo	
credit	logical-relation	single	sumo	
creed	logical-relation	single	sumo	
crevice	logical-relation	single	sumo	
crime	logical-relation	single	sumo	
crisis	logical-relation	single	sumo	
crook	logical-relation	single	sumo	
cross	algebraic-structure	single	wikidata	
cross	geometric-shape	dissented	wikidata	
cross	locus	single	wikidata	
cross	mathematical-set	single	wikidata	
cross	mathematical-structure	single	wikidata	
cross-section	artifact	single	sumo	
cross-section	cognition	single	wordnet	
cross-section	contract-condition	single	sumo	
cross-section	data-file	single	sumo	
cross-section	example	single	wordnet	
cross-section	indication	single	sumo	
cross-section	information	single	sumo	
cross-section	line-of-text	single	sumo	
cross-section	news	single	sumo	
cross-section	note	single	sumo	
cross-section	phenomenon	single	sumo	
cross-section	physical-object	single	sumo	
cross-section	sample	accepted	claude wordnet	
cross-section	text	single	sumo	
cross-section	universe	single	sumo	
crossing	translation	single	opencyc	
crowd	logical-relation	single	sumo	
cruelty	logical-relation	single	sumo	
cryptanalysis	cryptography	accepted	claude-ruling	
cryptographic-hash-function	algebraic-structure	single	wikidata	
cryptographic-hash-function	binary-relation	single	wikidata	
cryptographic-hash-function	cryptographic-primitive	accepted	claude-ruling wikidata	
cryptographic-hash-function	cryptography	single	wikidata	
cryptographic-hash-function	function	accepted	claude-ruling wikidata	
cryptographic-hash-function	mathematical-set	single	wikidata	
cryptographic-hash-function	mathematical-structure	single	wikidata	
cryptographic-key	concept	accepted	claude-ruling	
cryptographic-key	information	accepted	claude-ruling	
cryptographic-padding	concept	accepted	claude-ruling	
cryptographic-primitive	algorithm	accepted	claude-ruling	
cryptographic-primitive	cryptography	dissented	wikidata	
cryptographic-protocol	concept	accepted	claude-ruling	
cryptographic-protocol	procedure	accepted	claude-ruling	
cryptography	computer-science	accepted	claude-ruling	
cryptography	mathematics	accepted	claude-ruling	
cube	logical-relation	single	sumo	
cube	manifold	single	opencyc	
culture	logical-relation	single	sumo	
curl	algebraic-structure	single	wikidata	
curl	binary-relation	single	wikidata	
curl	mathematical-set	single	wikidata	
curl	mathematical-structure	single	wikidata	
curve	logical-relation	single	sumo	
curve-osculation	attribute	single	wordnet	
curve-osculation	combination	single	sumo	
curve-osculation	connectedness	dissented	wordnet	
curve-osculation	event	single	sumo	
curve-osculation	mathematical-relation	accepted	claude-ruling	
curve-osculation	phenomenon	single	sumo	
curve-osculation	state	single	wordnet	
curved-shape	logical-relation	single	sumo	
curvilinear-correlation	cognition	single	wordnet	
curvilinear-correlation	field-of-study	single	wordnet	
curvilinear-correlation	logical-relation	single	sumo	
curvilinear-correlation	mathematics	single	wordnet	
curvilinear-correlation	science	single	wordnet	
curvilinear-correlation	statistical-correlation	accepted	claude wordnet	
curvilinear-correlation	statistics	dissented	wordnet	
curvilinear-regression	cognition	single	wordnet	
curvilinear-regression	logical-relation	single	sumo	
curvilinear-regression	method	single	wordnet	
curvilinear-regression	quantity	single	sumo	
curvilinear-regression	statistical-method	single	wordnet	
curvilinear-regression	statistical-regression	accepted	claude wordnet	
curvilinear-regression	vector	single	sumo	
custom	logical-relation	single	sumo	
cyclic-graph	graph	single	wikidata	
cyclic-graph	hypergraph	single	wikidata	
cyclic-graph	mathematical-graph	single	wikidata	
cyclic-graph	mathematical-structure	single	wikidata	
cyclic-graph	undirected-graph	accepted	claude wikidata	
cyclic-group	abelian-group	accepted	claude wikidata	
cyclic-group	algebraic-magma	single	wikidata	
cyclic-group	algebraic-structure	single	wikidata	
cyclic-group	mathematical-group	single	wikidata	
cyclic-group	mathematical-module	single	wikidata	
cyclic-group	mathematical-structure	single	wikidata	
cyclic-group	module	single	wikidata	
cyclic-group	monoid	single	wikidata	
cyclic-group	quasigroup	single	wikidata	
cyclic-group	semigroup	single	wikidata	
cyclic-group	topological-space	single	wikidata	
cylinder	manifold	single	opencyc	
damage	logical-relation	single	sumo	
danger	logical-relation	single	sumo	
dark-blue	logical-relation	single	sumo	
dash	logical-relation	single	sumo	
data-structure	concept	accepted	claude-ruling	
data-structure	information	single	yago	
data-structure	product	single	yago	
daughter	logical-relation	single	sumo	
dawn	logical-relation	single	sumo	
day	logical-relation	single	sumo	
day-of-the-month	logical-relation	single	sumo	
daze	logical-relation	single	sumo	
deadline	logical-relation	single	sumo	
dearth	logical-relation	single	sumo	
debt	logical-relation	single	sumo	
decade	logical-relation	single	sumo	
decagon	algebraic-structure	single	wikidata	
decagon	attribute	accepted	sumo wordnet	
decagon	geometric-shape	single	wikidata	
decagon	locus	single	wikidata	
decagon	logical-relation	single	sumo	
decagon	manifold	single	opencyc	
decagon	mathematical-set	single	wikidata	
decagon	mathematical-structure	single	wikidata	
decagon	polygon	accepted	opencyc wikidata wordnet	
decagon	property	single	sumo	
decagon	shape	accepted	sumo wordnet	
decagon	surface	single	opencyc	
decidability	attribute	accepted	claude-ruling	
decile	appraisal	single	wordnet	
decile	cognition	single	wordnet	
decile	indication	single	sumo	
decile	information	single	sumo	
decile	mark	dissented	wordnet	
decile	phenomenon	single	sumo	
decile	physical-object	single	sumo	
decile	statistic	accepted	claude-ruling	
decile	universe	single	sumo	
decision-problem	problem	accepted	claude-ruling	
decryption	mathematical-operation	accepted	claude-ruling	
dedekind-macneille-completion	complete-lattice	accepted	claude-ruling	
deductive-reasoning	thinking	accepted	claude-ruling	
defendant	logical-relation	single	sumo	
deficit	logical-relation	single	sumo	
definition	logical-relation	single	sumo	
degree	logical-relation	single	sumo	
degree-of-freedom	algebraic-structure	single	wikidata	
degree-of-freedom	binary-relation	single	wikidata	
degree-of-freedom	cognition	single	wordnet	
degree-of-freedom	concept	single	wordnet	
degree-of-freedom	function	dissented	wikidata	
degree-of-freedom	idea	single	wordnet	
degree-of-freedom	logical-relation	single	sumo	
degree-of-freedom	mathematical-set	single	wikidata	
degree-of-freedom	mathematical-structure	single	wikidata	
degree-of-freedom	quantity	accepted	sumo wordnet	
degree-of-freedom	variable	accepted	claude wordnet	
delegate	logical-relation	single	sumo	
demographic	cognition	single	wordnet	
demographic	logical-relation	single	sumo	
demographic	quantity	single	sumo	
demographic	statistic	accepted	claude wordnet	
departure	translation	single	opencyc	
dependent-variable	cognition	single	wordnet	
dependent-variable	concept	single	wordnet	
dependent-variable	idea	single	wordnet	
dependent-variable	logical-relation	single	sumo	
dependent-variable	quantity	accepted	sumo wordnet	
dependent-variable	variable	accepted	claude wordnet	
